period,position,final_seniority,final_salary
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1860 Отримую бонус за гарні показники роботи, але нерегулярно 150"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2100 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"6000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"7100 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"3800 Отримую бонус за гарні показники роботи, але нерегулярно 500"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"900 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1570 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2400 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"5300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"6000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,7125 Отримую бонус щокварталу 15000
2021_H2,"Data Science, Machine Learning, Big Data",middle,"1700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"4300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"4400 Отримую бонус за гарні показники роботи, але нерегулярно 2000"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4200 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"750 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"5600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"800 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,3700 Отримую бонус щороку 2000
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"550 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"7500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1180 Отримую бонус за гарні показники роботи, але нерегулярно 150"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4250 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,2300 Отримую бонус щороку 1500
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4560 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"950 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,2800 Отримую бонус щороку 2000
2021_H2,"Data Science, Machine Learning, Big Data",junior,"600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"475 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,7600 Отримую бонус щороку nan
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"7000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2250 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,4000 Отримую бонус щороку 2000
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"1600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2800 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1600 Отримую бонус за гарні показники роботи, але нерегулярно 500"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"7000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6600 Отримую бонус за гарні показники роботи, але нерегулярно 300"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3900 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3150 Отримую бонус за гарні показники роботи, але нерегулярно 500"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6400 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,1800 Отримую бонус щороку 1800
2021_H2,"Data Science, Machine Learning, Big Data",junior,"700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,7500 Отримую бонус щокварталу 2500
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3200 Отримую бонус за гарні показники роботи, але нерегулярно 700"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"6000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,900 Отримую бонус щокварталу 600
2021_H2,"Data Science, Machine Learning, Big Data",junior,"620 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,5500 Отримую бонус щокварталу 10000
2021_H2,"Data Science, Machine Learning, Big Data",senior,"4000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2100 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,1800 Отримую бонус щороку 1500
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"970 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"400 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3900 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,1500 Отримую бонус щороку nan
2021_H2,"Data Science, Machine Learning, Big Data",junior,1334 Отримую бонус щороку 1000
2021_H2,"Data Science, Machine Learning, Big Data",junior,"800 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2500 Отримую бонус за гарні показники роботи, але нерегулярно nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6200 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"5300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3200 Отримую бонус за гарні показники роботи, але нерегулярно 1500"
2021_H2,"Data Science, Machine Learning, Big Data",senior,6000 Отримую бонус щороку 3500
2021_H2,"Data Science, Machine Learning, Big Data",junior,"4750 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"950 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"1500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3750 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"4100 Отримую бонус за гарні показники роботи, але нерегулярно 1300"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"7000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"4700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,700 Отримую бонус щомісяця 1500
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1800 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1800 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2200 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2660 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2850 Отримую бонус за гарні показники роботи, але нерегулярно 1900"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"3500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1240 Отримую бонус за гарні показники роботи, але нерегулярно 95"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"4700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1900 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2475 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,900 Отримую бонус щокварталу 500
2021_H2,"Data Science, Machine Learning, Big Data",junior,"600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"7000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2340 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1200 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2100 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2150 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"3200 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,950 Отримую бонус щороку 800
2021_H2,"Data Science, Machine Learning, Big Data",middle,2900 Отримую бонус щомісяця nan
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2800 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"5700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"9000 Отримую бонус за гарні показники роботи, але нерегулярно 5000"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"1600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,4000 Отримую бонус щокварталу 4000
2021_H2,"Data Science, Machine Learning, Big Data",senior,"9000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,5000 Отримую бонус щороку 5000
2021_H2,"Data Science, Machine Learning, Big Data",middle,"6600 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"4500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3650 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,441 Отримую бонус щомісяця 195
2021_H2,"Data Science, Machine Learning, Big Data",junior,"700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"4500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"1800 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,3700 Отримую бонус щороку nan
2021_H2,"Data Science, Machine Learning, Big Data",junior,"2200 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"4229 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,3000 Отримую бонус щомісяця 300
2021_H2,"Data Science, Machine Learning, Big Data",junior,"650 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"5000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"3500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2500 Отримую бонус за гарні показники роботи, але нерегулярно 95"
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1000 Отримую бонус за гарні показники роботи, але нерегулярно nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"4000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,5500 Отримую бонус щороку 2800
2021_H2,"Data Science, Machine Learning, Big Data",junior,"1300 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",junior,1400 Отримую бонус щомісяця nan
2021_H2,"Data Science, Machine Learning, Big Data",middle,"2500 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"3000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"1700 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",middle,"6000 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"4900 Ні, не отримую nan"
2021_H2,"Data Science, Machine Learning, Big Data",senior,"6500 Ні, не отримую nan"
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,junior,3000 - 3500 nan nan
2022_H1,Data Scientist,middle,1500 - 2000 nan nan
2022_H1,Data Scientist,middle,2000 - 2500 nan nan
2022_H1,Data Scientist,middle,2500 - 3000 nan nan
2022_H1,Data Scientist,middle,3000 - 3500 nan nan
2022_H1,Data Scientist,middle,3000 - 3500 nan nan
2022_H1,Data Scientist,middle,4000 - 4500 nan nan
2022_H1,Data Scientist,middle,4000 - 4500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,middle,5500 - 6000 nan nan
2022_H1,Data Scientist,middle,6000 - 6500 nan nan
2022_H1,Data Scientist,middle,6000 - 6500 nan nan
2022_H1,Data Scientist,middle,6500 + nan nan
2022_H1,Data Scientist,middle,6500 + nan nan
2022_H1,Data Scientist,senior,2500 - 3000 nan nan
2022_H1,Data Scientist,senior,4000 - 4500 nan nan
2022_H1,Data Scientist,junior,2500 - 3000 nan nan
2022_H1,Data Scientist,junior,0 - 500 nan nan
2022_H1,Data Scientist,middle,5000 - 5500 nan nan
2022_H1,Data Scientist,middle,5000 - 5500 nan nan
2022_H1,Data Scientist,senior,6500 + nan nan
2022_H1,Data Scientist,senior,5500 - 6000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,3000 - 3500 nan nan
2022_H1,Data Scientist,middle,2500 - 3000 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,middle,6500 + nan nan
2022_H1,Data Scientist,junior,0 - 500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,middle,4500 - 5000 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,senior,5500 - 6000 nan nan
2022_H1,Data Scientist,middle,2000 - 2500 nan nan
2022_H1,Data Scientist,middle,2500 - 3000 nan nan
2022_H1,Data Scientist,middle,3000 - 3500 nan nan
2022_H1,Data Scientist,middle,3000 - 3500 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,middle,5000 - 5500 nan nan
2022_H1,Data Scientist,middle,5000 - 5500 nan nan
2022_H1,Data Scientist,middle,6000 - 6500 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,middle,6500 + nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,junior,0 - 500 nan nan
2022_H1,Data Scientist,senior,4000 - 4500 nan nan
2022_H1,Data Scientist,junior,3000 - 3500 nan nan
2022_H1,Data Scientist,senior,6500 + nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,1500 - 2000 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,2000 - 2500 nan nan
2022_H1,Data Scientist,junior,3000 - 3500 nan nan
2022_H1,Data Scientist,junior,3500 - 4000 nan nan
2022_H1,Data Scientist,junior,3500 - 4000 nan nan
2022_H1,Data Scientist,junior,6500 + nan nan
2022_H1,Data Scientist,middle,1500 - 2000 nan nan
2022_H1,Data Scientist,middle,2500 - 3000 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,junior,500 - 1000 nan nan
2022_H1,Data Scientist,middle,4000 - 4500 nan nan
2022_H1,Data Scientist,middle,4500 - 5000 nan nan
2022_H1,Data Scientist,middle,4500 - 5000 nan nan
2022_H1,Data Scientist,senior,3000 - 3500 nan nan
2022_H1,Data Scientist,senior,4000 - 4500 nan nan
2022_H1,Data Scientist,senior,5500 - 6000 nan nan
2022_H1,Data Scientist,senior,6000 - 6500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,junior,1000 - 1500 nan nan
2022_H1,Data Scientist,middle,3500 - 4000 nan nan
2022_H1,Data Scientist,senior,6500 + nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,460 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,1500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,3800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,6500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,6800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1955 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3700 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,4480 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,2800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,7000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,7500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,4500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,6000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,4000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,7400 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,550 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3908 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1400 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,3200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,3500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,7000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2990 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2900 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,3000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,3800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,4500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,6200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,1800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,7100 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,2800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2370 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,2000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,5432 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,5700 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1750 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1700 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,435 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,10000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2900 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,2000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1100 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2665 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,4200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,3000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,2000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1150 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,6100 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,3800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,4200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,4600 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1408 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,5600 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2300 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,8000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,3500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,1300 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,5650 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,950 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,900 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,3600 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,700 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,3520 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,3500 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,4600 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,1700 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,4000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,900 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,800 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,5200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,1200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,3000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2300 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,5000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",senior,7000 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,5250 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,1200 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",middle,2400 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,700 nan nan
2022_H2,"Data Science, Machine Learning, Big Data",junior,730 nan nan
